user_id,Night-to-Day Ratio,Weekend Peak Intensity,Consistency Score,Prime-Time Concentration
UID_0149,6.0853538093091455,0.1030794954984546,5.9789703257479285,-0.25492560938092607
UID_0150,1.9094632372119211,1.511671083017325,-0.3436188561731071,0.24828431036779433
UID_0151,0.004502584886087753,0.17417112739369778,0.41479572125134123,-0.03721337827239501
UID_0152,-0.24034588681390073,-0.5132711882983945,0.22251193306945843,1.9956999675347602
UID_0153,1.7318570773467445,1.1847323465831245,-0.4785255245184182,0.19726146112920878
UID_0154,-0.054902079493958394,0.40093762935125093,0.32563502643768844,0.2495286229551136
UID_0155,7.827369929620489,-0.25304725200257877,6.599402964389947,-0.43539217032000727
UID_0156,-0.2232198303157363,-0.7375501106112993,0.21147376624863404,-0.19515788969129166
UID_0157,0.4775253269502848,0.7203072728154366,-0.15453873566439624,-0.1598588456324334
UID_0158,-0.0767241839212223,-0.3011881771900018,0.43382336230808644,-0.34638412911730904
UID_0159,0.010672649153566806,-1.2128106978199424,-0.9934253880068206,1.9303730962113606
UID_0160,-0.019879753350703893,-0.22428048622701865,-0.37792032647601986,0.2832308376227452
UID_0161,-0.123892816205527,-0.31458615195790524,0.607342572431547,0.5268173461684448
UID_0162,5.39325783140059,-0.3212557686782179,7.308618432421423,-0.15397492693085588
UID_0163,-0.0732320102098702,1.0824632365324272,-0.4164359160442098,-0.09433478900392181
UID_0164,-0.1998753689660303,1.8288913980864439,-0.35055262952241706,0.0917705810242363
UID_0165,-0.31159398132642663,0.3529268655378807,0.2004317258742006,6.125022971491462
UID_0166,0.25679953805361283,0.7470316528595272,-0.5235918886537269,3.995765504777032
UID_0167,-0.2789712257858739,0.8952399496736889,-0.27360375023070443,-0.17667178734955616
UID_0168,4.629789531697132,-0.12916254119476198,6.218685935368913,-0.3737255176312077
UID_0169,2.2938776146244533,2.192392099707551,-0.27921318373465703,-0.481736443367256
UID_0170,0.4313437412663877,-0.4561193776587487,-0.8827928355321154,0.5623088346358746
UID_0171,-0.20837590654612145,0.2283500929402157,0.36888719289244,-0.05034906236897258
UID_0172,-0.1705547096859834,2.1672003002858573,-0.17767003188619465,0.2947476672404942
UID_0173,0.15114976532915556,0.43827416173540695,-0.08176241152624421,1.0546061697637479
UID_0174,-0.05150218825940087,-0.43751933135250576,-0.5209237082196106,0.3138315667401829
UID_0175,0.3514236834695996,-1.0270741321218562,-1.002315254520845,0.8570254263392676
UID_0176,0.16485780986894388,-0.15096263519974393,0.2670731389811025,0.4226474915851406
UID_0177,0.11358070621511039,0.5571422131938886,-0.7704261280524317,4.17783554972581
UID_0178,0.18996218371040827,-0.5473123127808774,-0.049967435170928484,1.8371259359592624
UID_0179,-0.23234568219607116,2.3597290427407653,-0.13658697259101155,-0.5174741859847473
UID_0180,0.780194133773825,-0.18876819148937526,-0.2629259484307494,-0.20026570369203373
UID_0181,-0.1871262133468787,-0.24670199352897001,0.4410849981318683,1.5510819944001841
UID_0182,3.133931411529198,2.199839866962513,-0.16376000089211537,0.17843079264651918
UID_0183,-0.008791440810001667,0.9582131943612388,-0.5832157131732721,0.06899190247650817
UID_0184,-0.03234528858920968,0.07415339312449715,0.3659432051308291,-0.04571636644191296
UID_0185,-0.25640361696163366,0.36419483215231857,0.6247460138887323,-0.001781325500820515
UID_0186,0.2985325935645303,1.2534229922340245,-0.058775539435829555,4.607123208963817
UID_0187,-0.1804693300430708,0.07186352459830213,-0.5506098017380914,-0.4085710269744331
UID_0188,0.06425339292018142,-1.1283693876985237,-1.008339799183127,1.187317699825079
UID_0189,1.0819778585378927,1.2526161836508198,-0.15274710638643235,1.8562581432336334
UID_0190,0.13587308007930468,-0.3297737056030346,0.16250970100632317,0.6249467694697661
UID_0191,5.584309605801584,-0.19901217822732006,6.766908079969345,-0.15398705038549748
UID_0192,-0.0856368848246837,0.2996168704806985,-0.8696458929085579,0.7111145275656051
UID_0193,6.62735561678645,-0.254741186325719,6.990205525332827,-0.4241355883625027
UID_0194,4.1551639512369185,-0.07196035575653964,4.351404161002177,-0.4196183621393942
UID_0195,-0.06204230972951079,-0.032399878949308986,0.7629933520102226,-0.26755025621839285
UID_0196,-0.11000436757420545,-1.06510082024605,-1.0052936812554847,0.9575530044857635
UID_0197,-0.07296777496388666,-0.07230899539747457,0.2520226548525123,-0.13401457419205817
UID_0198,0.35759365200596027,-0.07382503225167644,0.0690718498440458,0.13820721794694135
UID_0199,-0.16187650952245727,2.2543104648698047,-0.3637427184604304,-0.48520253821542336
UID_0200,0.024715743111125135,-1.2799639825879188,-0.9892585297397544,1.314954429856497
UID_0201,-0.24390881268558318,0.1264061282681484,0.6623419425242715,-0.008811581574228922
UID_0202,8.127368022967332,0.022753426238352185,6.835213265334298,-0.49226548758278915
UID_0203,0.29361045323486185,-0.4504786265850354,0.20821462981367514,0.10454675836581274
UID_0204,0.01476830027443308,-0.5926816324137258,-0.27943317781611376,0.31618298715367055
UID_0205,8.434137547187138,-0.41281069500559786,8.268869843412098,-0.5207097563254479
UID_0206,0.08059141309181195,-1.2175938258455763,-0.9870284059977115,1.3403861162371482
UID_0207,-0.24871093892011922,0.16753179025184065,-0.20608971175253502,2.9358903538437007
UID_0208,-0.05267370603934092,-0.19070743991660247,0.5355866374260971,1.8315468518354747
UID_0209,7.516657896932784,-0.13542340769602643,6.430011817459771,-0.3511959799897165
UID_0210,0.036171383167930914,1.4850775328528474,-0.3249798203511539,5.187977985629247
UID_0211,5.780854067144891,-0.11185469209565334,6.064241770954506,-0.026153501014172572
UID_0212,4.077247798426987,-0.26879996989726723,6.561010477120593,-0.3852340617450072
UID_0213,3.9899443203468388,-0.6736584781180894,5.146250515826567,-0.5469876844009535
UID_0214,0.0015963586395397775,-0.6531437941613759,0.4305702794062646,-0.2057353637175859
UID_0215,-0.13883117282577842,0.4738417584382375,-0.7480488223125675,4.0081757149379715
UID_0216,-0.1229373175779303,-1.1346939518300554,-0.9629905523831803,1.5645544235947388
UID_0217,-0.23037079055922496,-0.12832104258339985,0.27624206238903126,-0.275826507429766
UID_0218,0.010800656966310303,-0.16779910591683836,-0.0028550294816223607,-0.07334650492461953
UID_0219,0.7670031310819782,-0.5797253479869887,-0.9694447961731166,0.25916567590291445
UID_0220,-0.08790439547019956,-0.33901594651041356,-0.48792078064515104,0.22506127843059565
UID_0221,3.871235830273503,-0.3538904546633009,4.955351632954424,-0.1707305463583357
UID_0222,0.10751510651313534,0.20309638036050287,0.32521815191747666,-0.3886119715865743
UID_0223,-0.016918156763685282,-1.0299818043619255,-0.9888246823922039,1.4096555002206879
UID_0224,0.4240460896520553,-1.2893871828373495,-0.9694288593302972,1.0729178691285577
UID_0225,-0.21401865328271236,1.4203522137060944,-0.39616931748779677,5.05681083071958
UID_0226,0.013696602908859677,0.7900298954152124,0.4788319598795992,0.10261113268580445
UID_0227,4.961773040291704,-0.0349948594538325,6.2640725974635245,-0.3447539823244845
UID_0228,-0.238185611019007,2.092749020694144,-0.3213778203382437,-0.7257407453423586
UID_0229,-0.2396088481111563,-0.44404237257898127,0.31459974248179035,1.6478004230219094
UID_0230,-0.0014212867245758905,0.39067539456004446,-0.7016845871988582,3.8926655275591524
UID_0231,4.522120693647504,-0.0697207107340828,5.47905000667578,-0.4653243937787214
UID_0232,0.3982968122447236,0.7063204654041142,-0.08100761697582243,-0.5035655942211299
UID_0233,0.4649351569007876,0.5661451267088315,-0.6243180362540804,-0.11342120271417319
UID_0234,0.35429697746898964,-1.099006953090869,-0.9968205568026206,1.5537324452074177
UID_0235,-0.19934132567440907,-0.07512591623194285,0.3645739598716221,0.3908086482838868
UID_0236,-0.23550823514107397,-0.1663832784652882,0.2088369336130702,0.6944814671032077
UID_0237,-0.10403669734780101,-0.4380367974932444,0.17059260803466456,-0.40282558213383113
UID_0238,-0.11813491109500251,1.713560171462843,-0.2702155445853244,0.666661012748355
UID_0239,-0.21313038310082852,-0.274548373174889,0.1406478477804997,1.8585643400016316
UID_0240,0.029950379615079122,-0.42136377712951195,0.24432134895689633,-0.2657356904400958
UID_0241,-0.1356584394373656,1.134677996409069,-0.5133491032036843,0.18026967905680877
UID_0242,-0.14029918750224926,0.015502629857410223,0.31740121724943543,0.0978202137789057
UID_0243,0.006838945011000915,-0.41438039316759573,0.05997265814795804,-0.018072987647596506
UID_0244,0.5367536337042946,-1.0444439721359997,-0.9869917681182334,0.08899037052801781
UID_0245,5.70019262682464,-0.2081918239264323,6.627368709069283,-0.41512216221280535
UID_0246,-0.2035834358894537,-0.3523930043301891,0.15736753961210367,0.6750275730381886
UID_0247,-0.07654290648972203,0.5241059159930741,-0.4823577156314918,-0.565273479765603
UID_0248,-0.11052832259382282,0.4891592596062013,0.903204767896539,1.0617869142623013
UID_0249,-0.20129165542613164,1.5812375985673166,-0.26737520484312544,0.10888783127546099
UID_0250,-0.24666405769035835,-0.7914395178219783,0.29139498155987464,-0.287681180727033
UID_0251,-0.2492651514042361,-0.1395604373572009,0.3220520382827644,-0.1773361217507139
UID_0252,0.2504299473303592,-1.183218965170634,-0.989200597560136,0.4918047610685428
UID_0253,0.03408397591922279,0.08378896495658383,0.4542543557947727,-0.24898207244532836
UID_0254,1.3048979555751925,0.9668728313140058,-0.6971360134662177,0.28377967141388705
UID_0255,-0.14708509414533397,-0.30369174391914366,0.37919931833604126,-0.09963493091447322
UID_0256,-0.2618841380978088,0.009094282333554582,0.699441916207115,-0.1715369966168177
UID_0257,-0.25808094288295924,0.46674059704832027,0.46428217033385816,-0.3815265225152264
UID_0258,0.4492886637426216,-1.0647007887249709,-0.9804468461751014,1.8480655834922353
UID_0259,-0.04754059145647039,0.07947793612365826,-0.8992503566610496,0.5096296265724198
UID_0260,8.184000445840091,0.024099949642607633,7.539813277778902,-0.5787212660951547
UID_0261,-0.09573969903418446,1.4418875087278873,-0.26657434649077677,-0.26175611406358573
UID_0262,12.170207873515373,-0.3746744456427886,8.45954253834385,-0.47721816544494317
UID_0263,0.10659585644544256,-0.5990841445904266,-0.9113853366044566,0.30621203073474274
UID_0264,-0.15649779612424616,-0.5270296504104243,-0.2273916212754483,-0.1434901486474802
UID_0265,0.6829702380751969,0.11758294115547602,-0.8579268137733077,0.7604883147365289
UID_0266,0.08729048894541964,-0.12188896938612735,0.46036480042451716,-0.08128706728934654
UID_0267,5.359787769878712,-0.350163042556919,6.825528617011538,-0.49835032665585094
UID_0268,7.021114450863293,-0.1608780478845221,6.5473851376893615,-0.39851973113581746
UID_0269,-0.24872091337381416,0.15642545244608752,0.777960957630743,-0.06228704486698568
UID_0270,3.4255267467356494,0.801409648701309,-0.3182245322966891,-0.2248447272757185
UID_0271,-0.1824789480365344,0.9684983026185418,-0.577943326956718,0.38152620577883833
UID_0272,-0.045524694347618085,-0.37864163732397427,0.40379001669036785,-0.3071031447817403
UID_0273,-0.18365521341305283,1.5904599297459112,-0.5429539487260306,0.3423645667320449
UID_0274,1.5422897340114243,1.045647272653379,-0.6366142377493653,0.1991922288559193
UID_0275,-0.2649302584608682,2.5094977120767856,-0.33997157483371926,-0.7257407453423586
UID_0276,-0.15310592862421454,-0.6452071003810974,0.33658517900805607,1.3955764666358723
UID_0277,0.043366923960393766,-0.8543025413365166,-0.4622780089586986,1.3916361847495577
UID_0278,-0.19504136865930052,1.2121642931665002,-0.23382356676512353,0.244044041852596
UID_0279,5.987052901344917,0.2730711208898602,4.847490968563289,-0.27679919942508463
UID_0280,1.0187047245489333,-1.1410854737568852,-1.0045531074797063,1.7613461891209323
UID_0281,0.045711174716831476,1.0557460850948694,-0.6733745077279681,-0.5759186010363152
UID_0282,-0.12054100285340336,0.14550991246320294,0.2709053973279053,-0.14933523593141226
UID_0283,-0.1487693159923261,0.5812312861410569,-0.610084887014036,0.4238041569569539
UID_0284,-0.09554945686998602,0.7757638464405467,-0.5938770842696693,-0.5233769108740947
UID_0285,7.544055317907863,-0.2101347427516953,7.6378614978930175,-0.517433858100864
UID_0286,7.052240727858163,-0.08860616867136828,6.488414472281427,-0.44834050470134
UID_0287,0.20100047028692675,-1.2657852093758455,-0.9996437108393793,1.2821638093010503
UID_0288,7.123933085644138,-0.33690762039949407,8.5055473211219,-0.4520918834680192
UID_0289,9.553344328714717,-0.1313890630936932,7.420494647178253,-0.3883849636101106
UID_0290,1.140458761465777,0.9801001821865529,-0.4101820932064618,1.2427844871547369
UID_0291,-0.09565324666886342,-0.09410400747439457,-0.5866791010610365,5.264273980983366
UID_0292,3.957366432925056,2.6036578537279653,-0.1367177929501926,-0.06181124105177226
UID_0293,1.5798495209485655,1.8962784036159284,-0.3656316997504592,-0.13523949075267017
UID_0294,-0.11965459713035412,0.03100671862507679,0.650492485111952,-0.1755045161636704
UID_0295,0.026510224755440834,-0.2171551582810621,0.7893233635453341,0.15520078114095331
UID_0296,5.5835008864950915,-0.25920736710956327,7.025971297809898,-0.46784222524494307
UID_0297,-0.3023377439062462,0.3871255071687622,0.06973941662587187,5.859583000380397
UID_0298,-0.22760415884785437,2.1817269538135937,-0.41011067459652956,6.217760563140517
UID_0299,-0.21927709518882038,-0.04451249593956184,0.33692160025640433,0.08727805820181425
UID_0300,0.4267503279492566,-0.619726666722962,-0.011666977523348132,-0.17000127673602575
UID_0301,5.113556251217733,-0.33085855461336267,4.549219533148111,0.1239766038578385
UID_0302,0.48343937005542376,-1.1126176519729378,-0.9966899299304087,0.41572676704232503
UID_0303,0.19321206414045355,0.44940161533759365,-0.12700959701335324,3.3734342680075886
UID_0304,0.10965984254122506,-0.5671743629814966,0.45387410715275117,1.6052610984977036
UID_0305,-0.18587548409534474,1.6722732913698444,-0.5388174250516334,5.241696475553768
UID_0306,1.0170212732203696,0.4068853830747508,-0.7796385187068641,0.6178357367983787
UID_0307,-0.1712555567751071,0.7726179131214546,-0.5886891629328773,0.36448910785960337
UID_0308,0.21880176412158403,0.4581473190311446,0.9238110580464466,-0.06729078375593367
UID_0309,5.440429409262728,-0.3400828291592497,7.09032457097888,-0.03631647338303904
UID_0310,-0.008267993496320397,-0.6494415408383457,0.07376146384026787,1.3134819631125287
UID_0311,0.003666868739898574,-1.2580862861693178,-0.9803334252338293,2.131600175803471
UID_0312,-0.02582446677970681,1.0177205251921138,-0.6815088087143794,4.358856188549815
UID_0313,0.17725178936107305,-0.5153699554459056,0.46747124731973133,-0.5035174779813073
UID_0314,-0.27190688500657123,0.23477357056961795,0.6414118849631002,1.2962832213341138
UID_0315,-0.22373424460486904,0.08194331513653162,0.09226857593125326,0.5727400486841736
UID_0316,-0.25776765092753934,1.9125632010918532,-0.27232209278902275,1.6924029741347948
UID_0317,0.05022960208212176,-1.149818969224468,-0.9982039739521763,1.7160678315147904
UID_0318,-0.2538911303191933,1.4841684145938077,-0.18415934263253061,0.04997483562406396
UID_0319,-0.25682678322985636,1.0127463973058743,-0.06626225316001189,-0.46189404514573457
